2093-07-01	2093-6-8	29	开	三	癸丑 戊午 戊辰	无	小暑 (7, 6)	建党节	无	无	上梁 伐木 修造 入宅 冠笄 出火 出行 动土 嫁娶 安床 开光 拆卸 栽种 求嗣 破土 祈福 祭祀 纳采 解除 订盟 造车器	安葬 置产 行丧
2093-07-02	2093-6-9	29	闭	四	癸丑 戊午 己巳	无	小暑 (7, 6)	无	无	无	上梁 伐木 修造 冠笄 出火 动土 合帐 塞穴 嫁娶 安门 拆卸 栽种 移徙 筑堤 纳财 裁衣	出行 安床 安葬 开光 祈福 行丧
2093-07-03	2093-6-10	29	建	五	癸丑 戊午 庚午	无	小暑 (7, 6)	无	无	无	出行 割蜜 教牛马 馀事勿取	动土 斋醮 盖屋 破土
2093-07-04	2093-6-11	29	除	六	癸丑 戊午 辛未	无	小暑 (7, 6)	无	无	无	交易 修造 入宅 出火 出行 动土 嫁娶 安床 开光 拆卸 挂匾 栽种 求嗣 祈福 祭祀 移徙 立券 纳畜 纳财 解除 进人口 造畜稠	安葬 开生坟 行丧
2093-07-05	2093-6-12	29	满	日	癸丑 戊午 壬申	无	小暑 (7, 6)	无	无	无	上梁 修造 出火 合寿木 启钻 塞穴 安机械 安碓磑 安葬 开市 开柱眼 开生坟 归岫 成服 扫舍 拆卸 放水 求嗣 沐浴 祈福 祭祀 竖柱 纳采 补垣 解除 谢土 除服	作灶 动土 嫁娶 安床 破土 造船
2093-07-06	2093-6-13	29	满	一	癸丑 己未 癸酉	小暑	大暑 (7, 22)	无	无	无	入殓 出行 启钻 嫁娶 安床 安葬 开市	动土 破土 祈福
2093-07-07	2093-6-14	29	平	二	癸丑 己未 甲戌	无	大暑 (7, 22)	无	无	无	冠笄 嫁娶 沐浴 祭祀 结网 裁衣	出货财 动土 安葬 开仓 掘井 栽种 破土 置产
2093-07-08	2093-6-15	29	定	三	癸丑 己未 乙亥	无	大暑 (7, 22)	无	无	无	交易 修造 入宅 出火 动土 安床 开光 开市 拆卸 求嗣 祈福 移徙 立券 进人口	修坟 嫁娶 安葬 栽种 破土 置产 行丧
2093-07-09	2093-6-16	29	执	四	癸丑 己未 丙子	无	大暑 (7, 22)	无	无	无	入殓 启钻 安葬 整手足甲 沐浴 破土 祭祀 移柩 解除	交易 作灶 入宅 嫁娶 安门 开市 栽种 移徙
2093-07-10	2093-6-17	29	破	五	癸丑 己未 丁丑	无	大暑 (7, 22)	无	无	无	坏垣 破屋 馀事勿取	诸事不宜
2093-07-11	2093-6-18	29	危	六	癸丑 己未 戊寅	无	大暑 (7, 22)	无	无	无	交易 作梁 修造 入宅 出火 出行 动土 嫁娶 安床 开光 开市 拆卸 挂匾 栽种 理发 移徙 立券	伐木 祭祀 纳畜
2093-07-12	2093-6-19	29	成	日	癸丑 己未 己卯	无	大暑 (7, 22)	无	无	无	交易 修造 入宅 入殓 出行 动土 嫁娶 安床 安葬 开光 开市 拆卸 挂匾 栽种 求嗣 祈福 移徙 移柩 立券 纳畜 解除 进人口	无
2093-07-13	2093-6-20	29	收	一	癸丑 己未 庚辰	无	大暑 (7, 22)	无	无	无	作灶 栽种 祭祀 纳畜 纳财 进人口	修坟 启钻 安床 安葬 开市 破土 立碑 经络
2093-07-14	2093-6-21	29	开	二	癸丑 己未 辛巳	无	大暑 (7, 22)	无	无	无	开光 开市 求嗣 牧养 理发 祈福 祭祀	上梁 作灶 入宅 入殓 冠笄 出行 嫁娶 安葬
2093-07-15	2093-6-22	29	闭	三	癸丑 己未 壬午	无	大暑 (7, 22)	无	无	无	入殓 启钻 安葬 成服 破土 祭祀 移柩 谢土 除服 馀事勿取	无
2093-07-16	2093-6-23	29	建	四	癸丑 己未 癸未	无	大暑 (7, 22)	无	无	无	交易 出行 割蜜 祭祀 造畜稠	伐木 作梁 作灶 动土 嫁娶 安葬 掘井 破土 移徙 词讼
2093-07-17	2093-6-24	29	除	五	癸丑 己未 甲申	无	大暑 (7, 22)	无	无	无	交易 修造 入宅 入殓 出火 动土 启钻 嫁娶 开光 开市 成服 拆卸 挂匾 栽种 求嗣 祈福 祭祀 移徙 立券 纳畜 进人口 除服	无
2093-07-18	2093-6-25	29	满	六	癸丑 己未 乙酉	无	大暑 (7, 22)	无	无	无	入殓 启钻 嫁娶 安床 安葬 开光 开市 扫舍 牧养 理发 移柩 解除	上梁 作灶 修造 入宅 动土 栽种 祈福 移徙
2093-07-19	2093-6-26	29	平	日	癸丑 己未 丙戌	无	大暑 (7, 22)	无	无	无	祭祀 解除 馀事勿取	诸事不宜
2093-07-20	2093-6-27	29	定	一	癸丑 己未 丁亥	无	大暑 (7, 22)	无	无	无	上梁 伐木 修造 入宅 出火 动土 安床 开光 拆卸 挂匾 求嗣 祈福 祭祀 纳畜	作灶 修坟 嫁娶 栽种 理发 行丧
2093-07-21	2093-6-28	29	执	二	癸丑 己未 戊子	无	大暑 (7, 22)	无	无	无	入殓 安葬 理发 破土 祭祀 解除	作灶 入宅 出火 嫁娶 安门 开市 斋醮 移徙 置产
2093-07-22	2093-6-29	29	破	三	癸丑 己未 己丑	大暑	立秋 (8, 7)	无	无	无	坏垣 破屋 馀事勿取	诸事不宜
2093-07-23	2093-6a-1	30	危	四	癸丑 己未 庚寅	无	立秋 (8, 7)	无	无	无	交易 入学 出行 出货财 动土 启钻 嫁娶 安葬 开仓 开光 开市 栽种 牧养 破土 立券 立碑 纳畜 纳财 纳采 订盟	作灶 入宅 祭祀 移徙 谢土
2093-07-24	2093-6a-2	30	成	五	癸丑 己未 辛卯	无	立秋 (8, 7)	无	无	无	交易 修造 入宅 入殓 出火 出行 动土 嫁娶 安床 安葬 开光 开市 拆卸 挂匾 栽种 求嗣 破土 祈福 祭祀 移徙 立券 纳采 订盟 谢土 进人口	伐木 合寿木 掘井 纳畜
2093-07-25	2093-6a-3	30	收	六	癸丑 己未 壬辰	无	立秋 (8, 7)	无	无	无	交易 作灶 冠笄 栽种 牧养 祭祀 纳畜 纳财 结网 进人口	修坟 出行 安床 安葬 开市 开渠 开生坟 掘井 破土 造船
2093-07-26	2093-6a-4	30	开	日	癸丑 己未 癸巳	无	立秋 (8, 7)	无	无	无	上梁 作梁 作灶 修造 冠笄 动土 嫁娶 安床 开光 求嗣 牧养 盖屋 祈福 祭祀 纳畜 纳采 裁衣 订盟 起基	出行 安葬 栽种 破土 移徙 行丧 词讼
2093-07-27	2093-6a-5	30	闭	一	癸丑 己未 甲午	无	立秋 (8, 7)	无	无	无	入殓 启钻 塞穴 成服 沐浴 祭祀 移柩 立碑 经络 补垣 除服	嫁娶 安葬 开光 掘井 治病 破土
2093-07-28	2093-6a-6	30	建	二	癸丑 己未 乙未	无	立秋 (8, 7)	无	无	无	交易 冠笄 出行 嫁娶 教牛马 祭祀 纳财 裁衣 造畜稠 造车器 雕刻	上梁 伐木 作灶 入宅 动土 安葬 栽种 破土 移徙 行丧
2093-07-29	2093-6a-7	30	除	三	癸丑 己未 丙申	无	立秋 (8, 7)	无	无	无	作灶 修造 入殓 动土 合寿木 启钻 安机械 安葬 开池 开生坟 扫舍 拆卸 沐浴 治病 盖屋 破土 祭祀 移柩 立碑 解除 起基 造畜稠	入宅 出行 安床 开市
2093-07-30	2093-6a-8	30	满	四	癸丑 己未 丁酉	无	立秋 (8, 7)	无	无	无	交易 入殓 出行 启钻 嫁娶 安床 开光 开市 成服 拆卸 栽种 牧养 移柩 立券 纳采 订盟 起基 造车器 除服	上梁 修造 入宅 动土 斋醮 破土 祈福 祭祀
2093-07-31	2093-6a-9	30	平	五	癸丑 己未 戊戌	无	立秋 (8, 7)	无	无	无	嫁娶 畋猎 祭祀 结网	动土 开渠 治病 破土
