1914-12-01	1914-10-15	30	开	二	甲寅 乙亥 辛酉	无	大雪 (12, 8)	无	无	无	冠笄 出行 动土 启钻 安碓磑 定磉 开池 成服 扫舍 拆卸 掘井 斋醮 求嗣 沐浴 理发 祈福 祭祀 移柩 立碑 解除 谢土 起基 除服	作梁 入宅 安葬 安门 移徙
1914-12-02	1914-10-16	30	闭	三	甲寅 乙亥 壬戌	无	大雪 (12, 8)	无	无	无	会亲友 冠笄 塞穴 嫁娶 安床 捕捉 纳采 置产 造畜稠	修坟 安葬 开光 掘井 谢土
1914-12-03	1914-10-17	30	建	四	甲寅 乙亥 癸亥	无	大雪 (12, 8)	无	无	无	沐浴 祭祀 馀事勿取	诸事不宜
1914-12-04	1914-10-18	30	除	五	甲寅 乙亥 甲子	无	大雪 (12, 8)	无	无	无	上梁 伐木 会亲友 修造 入殓 出行 动土 启钻 塑绘 嫁娶 开光 成服 扫舍 栽种 沐浴 祈福 祭祀 移柩 竖柱 纳畜 纳财 纳采 裁衣 订盟 赴任 除服	作灶 入宅 安床 开仓
1914-12-05	1914-10-19	30	满	六	甲寅 乙亥 乙丑	无	大雪 (12, 8)	无	无	无	会亲友 塞穴 理发 结网 补垣	入宅 嫁娶 安门 移徙
1914-12-06	1914-10-20	30	平	日	甲寅 乙亥 丙寅	无	大雪 (12, 8)	无	无	无	上梁 交易 会亲友 修造 入宅 入殓 出行 动土 安床 安葬 安香 开仓 开市 成服 拆卸 祈福 祭祀 移徙 移柩 立券 竖柱 纳财 纳采 经络 裁衣 订盟 谢土 赴任 起基 进人口 除服	伐木 作梁 作灶 治病
1914-12-07	1914-10-21	30	定	一	甲寅 乙亥 丁卯	无	大雪 (12, 8)	无	无	无	会亲友 修造 入宅 入殓 动土 安床 安葬 安香 拆卸 祈福 祭祀 移徙 移柩 纳采 裁衣 订盟 谢土 赴任 起基 进人口	作灶 治病
1914-12-08	1914-10-22	30	定	二	甲寅 丙子 戊辰	大雪	冬至 (12, 23)	无	无	无	上梁 会亲友 修造 入殓 出火 出行 动土 安床 安机械 安葬 安门 安香 定磉 开光 拆卸 盖屋 破土 祈福 祭祀 移徙 竖柱 纳采 订盟 起基 造桥 造船	开市 掘井 置产 造庙
1914-12-09	1914-10-23	30	执	三	甲寅 丙子 己巳	无	冬至 (12, 23)	无	无	无	伐木 会亲友 作梁 冠笄 嫁娶 安床 开柱眼 捕捉 掘井 斋醮 求嗣 畋猎 祈福 祭祀 进人口	安葬 开生坟 破土 行丧
1914-12-10	1914-10-24	30	破	四	甲寅 丙子 庚午	无	冬至 (12, 23)	无	无	无	坏垣 治病 破屋 馀事勿取	入宅 移徙
1914-12-11	1914-10-25	30	危	五	甲寅 丙子 辛未	无	冬至 (12, 23)	无	无	无	伐木 作梁 修坟 入殓 出行 启钻 塑绘 安床 开光 开厕 开柱眼 成服 架马 理发 畋猎 破土 祭祀 移柩 立碑 除服	作灶 安葬 安门 开市 造桥
1914-12-12	1914-10-26	30	成	六	甲寅 丙子 壬申	无	冬至 (12, 23)	无	无	无	修坟 入宅 入殓 出行 嫁娶 开光 求嗣 破土 祈福 祭祀 移徙 立碑 纳畜 解除	伐木 作梁 动土 安床 栽种 造桥
1914-12-13	1914-10-27	30	收	日	甲寅 丙子 癸酉	无	冬至 (12, 23)	无	无	无	扫舍 捕捉 栽种 沐浴 理发 畋猎 祭祀 纳财 结网 进人口	会亲友 作灶 入宅 出火 安床 安葬 安门 开市 移徙 行丧
1914-12-14	1914-10-28	30	开	一	甲寅 丙子 甲戌	无	冬至 (12, 23)	无	无	无	上梁 修造 动土 塑绘 安床 安门 开池 拆卸 掘井 栽种 求嗣 破土 祈福 祭祀 移柩 立碑 竖柱 纳畜 纳采 置产 解除 订盟 造畜稠	入宅 入殓 出火 出行 嫁娶 安葬 开市 移徙 赴任 进人口
