1922-06-01	1922-5-6	29	危	四	壬戌 乙巳 庚子	无	芒种 (6, 6)	儿童节	无	无	修坟 入宅 出火 出行 动土 嫁娶 安床 安葬 开光 拆卸 栽种 求嗣 破土 祈福 祭祀 移徙 纳畜 纳采 解除 订盟 谢土	作灶 开市 经络
1922-06-02	1922-5-7	29	成	五	壬戌 乙巳 辛丑	无	芒种 (6, 6)	无	无	无	交易 动土 安葬 开光 开市 开池 栽种 求嗣 破土 祈福 祭祀 立券 纳畜 纳财 纳采 解除 订盟 起基 进人口 造仓	上梁 入宅 嫁娶 安床 裁衣
1922-06-03	1922-5-8	29	收	六	壬戌 乙巳 壬寅	无	芒种 (6, 6)	无	无	无	捕捉 祭祀 结网 馀事勿取	嫁娶 开市 探病
1922-06-04	1922-5-9	29	开	日	壬戌 乙巳 癸卯	无	芒种 (6, 6)	无	无	无	习艺 交易 会亲友 修坟 出行 动土 启钻 嫁娶 安碓磑 开光 开市 开池 开渠 拆卸 放水 栽种 求嗣 破土 祈福 祭祀 立券 立碑 纳采 订盟 谢土 起基 造仓	入宅 安葬 安门
1922-06-05	1922-5-10	29	闭	一	壬戌 乙巳 甲辰	无	芒种 (6, 6)	无	无	无	作灶 入宅 入殓 冠笄 出行 启钻 塞穴 嫁娶 开厕 成服 破土 祭祀 移徙 补垣 造车器 除服	上梁 安葬 安门 盖屋 造桥
1922-06-06	1922-5-11	29	闭	二	壬戌 丙午 乙巳	芒种	夏至 (6, 22)	无	无	无	上梁 伐木 作梁 作灶 修造 冠笄 动土 合帐 嫁娶 安门 求嗣 竖柱 筑堤 纳采 裁衣 起基 造畜稠	出行 安葬 栽种 祈福
1922-06-07	1922-5-12	29	建	三	壬戌 丙午 丙午	无	夏至 (6, 22)	无	无	无	祭祀 解除 馀事勿取	诸事不宜
1922-06-08	1922-5-13	29	除	四	壬戌 丙午 丁未	无	夏至 (6, 22)	无	无	无	交易 入宅 出火 出行 动土 嫁娶 安床 开光 开市 拆卸 挂匾 栽种 求嗣 祈福 祭祀 移徙 立券	伐木 作梁 安葬 行丧
1922-06-09	1922-5-14	29	满	五	壬戌 丙午 戊申	无	夏至 (6, 22)	无	无	无	上梁 交易 伐木 修造 入宅 入殓 出火 出行 安葬 开光 开市 成服 拆卸 栽种 求嗣 牧养 移徙 立券 解除 起基 除服	安床 置产
1922-06-10	1922-5-15	29	平	六	壬戌 丙午 己酉	无	夏至 (6, 22)	无	无	无	修饰垣墙 平治道涂 扫舍 整手足甲 沐浴 理发 祭祀	上梁 修造 入宅 出行 嫁娶 安门
1922-06-11	1922-5-16	29	定	日	壬戌 丙午 庚戌	无	夏至 (6, 22)	无	无	无	交易 修造 入宅 入殓 出火 出行 动土 启钻 嫁娶 安床 安葬 开光 拆卸 挂匾 栽种 求嗣 破土 祈福 祭祀 移徙 立券 纳畜 进人口	无
1922-06-12	1922-5-17	29	执	一	壬戌 丙午 辛亥	无	夏至 (6, 22)	无	无	无	伐木 修造 入宅 出火 出行 动土 安床 开光 拆卸 求嗣 祈福 祭祀 移徙 起基	交易 修坟 嫁娶 安葬 开市 行丧
1922-06-13	1922-5-18	29	破	二	壬戌 丙午 壬子	无	夏至 (6, 22)	无	无	无	坏垣 破屋 馀事勿取	诸事不宜
1922-06-14	1922-5-19	29	危	三	壬戌 丙午 癸丑	无	夏至 (6, 22)	无	无	无	交易 修造 动土 安床 开厕 开市 开池 放水 破土 祭祀 立券 纳财 经络 结网	作灶 嫁娶 安门 栽种 移徙 词讼 造桥
1922-06-15	1922-5-20	29	成	四	壬戌 丙午 甲寅	无	夏至 (6, 22)	无	无	无	上梁 交易 修造 入殓 动土 安床 安葬 开市 成服 拆卸 栽种 破土 立券 纳财 除服	伐木 入宅 出火 嫁娶 探病 祭祀 移徙 纳畜
1922-06-16	1922-5-21	29	收	五	壬戌 丙午 乙卯	无	夏至 (6, 22)	无	无	无	作灶 祭祀 馀事勿取	诸事不宜
1922-06-17	1922-5-22	29	开	六	壬戌 丙午 丙辰	无	夏至 (6, 22)	无	无	无	坏垣 解除 馀事勿取	诸事不宜
1922-06-18	1922-5-23	29	闭	日	壬戌 丙午 丁巳	无	夏至 (6, 22)	父亲节	无	无	修造 动土 安床 安门 栽种 筑堤 补垣 起基 造畜稠	入宅 出火 出行 嫁娶 安葬 开光 掘井 理发 移徙 行丧 进人口
1922-06-19	1922-5-24	29	建	一	壬戌 丙午 戊午	无	夏至 (6, 22)	无	无	无	教牛马 断蚁 祭祀 馀事勿取	入宅 动土 斋醮 移徙
1922-06-20	1922-5-25	29	除	二	壬戌 丙午 己未	无	夏至 (6, 22)	无	无	无	修造 出行 动土 嫁娶 安床 安香 定磉 开市 开池 扫舍 拆卸 掘井 放水 栽种 祈福 祭祀 移徙 立券 竖柱 纳财 纳采 订盟 起基 造畜稠 造船	伐木 作灶 安葬 斋醮 破土 行丧
1922-06-21	1922-5-26	29	满	三	壬戌 丙午 庚申	无	夏至 (6, 22)	无	无	无	上梁 作灶 修造 入宅 出火 出行 塞穴 嫁娶 安葬 安香 开光 开市 扫舍 拆卸 放水 栽种 盖屋 祈福 祭祀 移徙 竖柱 纳财 补垣 解除 起基 造仓 造船	动土 安床 破土 纳采 订盟 谢土
1922-06-22	1922-5-27	29	平	四	壬戌 丙午 辛酉	夏至	小暑 (7, 8)	无	无	无	作灶 修饰垣墙 冠笄 嫁娶 平治道涂 整手足甲 沐浴 理发 祭祀	出行 栽种 破土
1922-06-23	1922-5-28	29	定	五	壬戌 丙午 壬戌	无	小暑 (7, 8)	无	无	无	交易 修造 入宅 入殓 出火 出行 动土 启钻 嫁娶 安床 安葬 开光 成服 拆卸 挂匾 求嗣 祈福 祭祀 移徙 立券 纳财 纳采 订盟 进人口 除服	掘井 破土
1922-06-24	1922-5-29	29	执	六	壬戌 丙午 癸亥	无	小暑 (7, 8)	无	无	无	取渔 捕捉 沐浴 畋猎 祭祀 结网 馀事勿取	启钻 嫁娶 安葬 开市 行丧
1922-06-25	1922-5a-1	29	破	日	壬戌 丙午 甲子	无	小暑 (7, 8)	无	无	无	坏垣 破屋 祭祀 馀事勿取	入宅 出货财 开仓 移徙
1922-06-26	1922-5a-2	29	危	一	壬戌 丙午 乙丑	无	小暑 (7, 8)	无	无	无	修造 出行 动土 塑绘 安床 开光 开厕 开池 掘井 放水 斋醮 破土 祭祀 结网 造畜稠	入宅 出火
1922-06-27	1922-5a-3	29	成	二	壬戌 丙午 丙寅	无	小暑 (7, 8)	无	无	无	上梁 交易 修造 动土 安床 安葬 开光 开市 拆卸 挂匾 栽种 破土 立券 置产 解除	作灶 入宅 出火 嫁娶 祭祀
1922-06-28	1922-5a-4	29	收	三	壬戌 丙午 丁卯	无	小暑 (7, 8)	无	无	无	祭祀 结网 馀事勿取	入宅 出行 安葬 掘井
1922-06-29	1922-5a-5	29	开	四	壬戌 丙午 戊辰	无	小暑 (7, 8)	无	无	无	上梁 伐木 修造 入宅 冠笄 出火 出行 动土 嫁娶 安床 开光 拆卸 栽种 求嗣 破土 祈福 祭祀 纳采 解除 订盟 造车器	安葬 置产 行丧
1922-06-30	1922-5a-6	29	闭	五	壬戌 丙午 己巳	无	小暑 (7, 8)	无	无	无	上梁 伐木 修造 冠笄 出火 动土 合帐 塞穴 嫁娶 安门 拆卸 栽种 移徙 筑堤 纳财 裁衣	出行 安床 安葬 开光 祈福 行丧
